symbol_id,path,path_b64,qualified_name,kind,start_line,start_col,end_line,end_col,parent_symbol,decorators,complexity,status,reviewer,verified_by,test_ids,finding_ids,notes
SYM-93ade7c5fe362d7f649d8759,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter._save_historical_data,method,235,4,251,69,SYM-274596136d49ba74675467a1,,2,verified,codex-root,codex-hypatia,indirect,B006-007,BATCH-006 caller and test traceability documented in evidence
SYM-6021884af9be554254aab7f1,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.start,async_method,253,4,255,40,SYM-274596136d49ba74675467a1,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-0d9dd05ac2c9eb708bb7d7d5,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter._ensure_processor_running,method,257,4,284,79,SYM-274596136d49ba74675467a1,,6,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-fb80076ca2429c459cb7eecb,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.stop,async_method,286,4,299,49,SYM-274596136d49ba74675467a1,,3,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-678b25b60805dc8b8a29f432,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.acquire,async_method,301,4,364,24,SYM-274596136d49ba74675467a1,,7,verified,codex-root,codex-hypatia,indirect,B006-008,BATCH-006 caller and test traceability documented in evidence
SYM-1e4e361a9c4bde8ae186734f,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter._process_queues,async_method,366,4,402,40,SYM-274596136d49ba74675467a1,,8,verified,codex-root,codex-hypatia,indirect,B006-008,BATCH-006 caller and test traceability documented in evidence
SYM-37ef15a4f14902dd9f1ee119,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter._update_queue_stats,method,404,4,413,13,SYM-274596136d49ba74675467a1,,2,verified,codex-root,codex-hypatia,indirect,B006-008,BATCH-006 caller and test traceability documented in evidence
SYM-b80f7750f4d1df558e2121e6,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.record_response,async_method,415,4,438,13,SYM-274596136d49ba74675467a1,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-62f25842475c02b6471b02fd,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter._adjust_rate_if_needed,async_method,440,4,485,34,SYM-274596136d49ba74675467a1,,11,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-882bc5a67bd04f0aec99d9a7,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.get_queue_status,method,487,4,502,9,SYM-274596136d49ba74675467a1,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-d5e988cf2cefd77f36559445,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,SmartRateLimiter.get_estimated_wait_time,async_method,504,4,519,33,SYM-274596136d49ba74675467a1,,4,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-86badf3bd40fe52482dd47f8,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,get_smart_limiter,async_function,526,0,557,41,SYM-54e8d8dd364fddec7576502a,,4,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-bdeb0b5c514964aa3d1c2eb7,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,with_smart_rate_limit,function,560,0,607,20,SYM-54e8d8dd364fddec7576502a,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-1ef41ded2ee78aefa0366ad7,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,with_smart_rate_limit.decorator,nested_function,579,4,605,22,SYM-bdeb0b5c514964aa3d1c2eb7,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-a254a33e7799538fc6f33068,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,with_smart_rate_limit.decorator.wrapper,nested_async_function,580,8,603,21,SYM-1ef41ded2ee78aefa0366ad7,,4,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-9484500ede0d6f4f0ff084a2,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,test_smart_rate_limiter,async_function,610,0,668,28,SYM-54e8d8dd364fddec7576502a,,6,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-97d208c9db547d237b30491e,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,test_smart_rate_limiter.simulate_request,nested_async_function,624,8,633,51,SYM-9484500ede0d6f4f0ff084a2,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-927d559439c43db4dbc0c516,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,test_smart_rate_limiter.simulate_request.mock_api_call,nested_async_function,627,12,630,62,SYM-97d208c9db547d237b30491e,with_smart_rate_limit(priority=priority),1,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-34175c1e274874273aaaa25c,src/utils/smart_rate_limiter.py,c3JjL3V0aWxzL3NtYXJ0X3JhdGVfbGltaXRlci5weQ==,cleanup_smart_limiters,async_function,671,0,676,27,SYM-54e8d8dd364fddec7576502a,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-006 caller and test traceability documented in evidence
SYM-09dd86e540192c14e473a774,src/utils/structured_logging.py,c3JjL3V0aWxzL3N0cnVjdHVyZWRfbG9nZ2luZy5weQ==,src.utils.structured_logging,module,1,0,126,0,,,1,verified,codex-root,codex-galileo,,B049-002,BATCH-049 symbol independently verified
SYM-84178c28245c35c8869c5384,src/utils/structured_logging.py,c3JjL3V0aWxzL3N0cnVjdHVyZWRfbG9nZ2luZy5weQ==,CustomJsonFormatter,class,22,0,56,52,SYM-09dd86e540192c14e473a774,,1,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-0caf38cef9762ad2077c1501,src/utils/structured_logging.py,c3JjL3V0aWxzL3N0cnVjdHVyZWRfbG9nZ2luZy5weQ==,CustomJsonFormatter.add_fields,method,28,4,56,52,SYM-84178c28245c35c8869c5384,,5,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-5c5f8f152fd16aad7d3b232e,src/utils/structured_logging.py,c3JjL3V0aWxzL3N0cnVjdHVyZWRfbG9nZ2luZy5weQ==,setup_structured_logging,function,59,0,100,31,SYM-09dd86e540192c14e473a774,,3,verified,codex-root,codex-galileo,,B049-002,BATCH-049 symbol independently verified
SYM-fd5ad6421d873f9c6c89ad8f,src/utils/structured_logging.py,c3JjL3V0aWxzL3N0cnVjdHVyZWRfbG9nZ2luZy5weQ==,log_with_context,function,103,0,126,36,SYM-09dd86e540192c14e473a774,,1,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-32a89d82d8f669533a862a08,src/utils/type_helpers.py,c3JjL3V0aWxzL3R5cGVfaGVscGVycy5weQ==,src.utils.type_helpers,module,1,0,90,0,,,1,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-a3fc1ba460f81b5b340ba3fb,src/utils/type_helpers.py,c3JjL3V0aWxzL3R5cGVfaGVscGVycy5weQ==,validate_type,function,11,0,40,15,SYM-32a89d82d8f669533a862a08,,4,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-728006606d516bd9c8c66c54,src/utils/type_helpers.py,c3JjL3V0aWxzL3R5cGVfaGVscGVycy5weQ==,ensure_list,function,43,0,56,49,SYM-32a89d82d8f669533a862a08,,3,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-4a8f3e5475820e7f949a939f,src/utils/type_helpers.py,c3JjL3V0aWxzL3R5cGVfaGVscGVycy5weQ==,ensure_dict,function,59,0,72,49,SYM-32a89d82d8f669533a862a08,,3,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-4b6fb76e0f6f128b9dbf76ff,src/utils/type_helpers.py,c3JjL3V0aWxzL3R5cGVfaGVscGVycy5weQ==,ensure_string,function,75,0,90,21,SYM-32a89d82d8f669533a862a08,,3,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-e5444b9bcd48c03b1acf8581,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,src.utils.voorbeelden_debug,module,1,0,311,0,,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-99f28993f5676a17fa9e93e5,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger,class,37,0,249,86,SYM-e5444b9bcd48c03b1acf8581,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-dc5efa860c3f5f40cc1f8fd4,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.__init__,method,40,4,43,36,SYM-99f28993f5676a17fa9e93e5,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-eef06af4dcc316389776f8f1,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.start_generation,method,45,4,61,28,SYM-99f28993f5676a17fa9e93e5,,2,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-971b3c0799905a4b81c643c6,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.log_point,method,63,4,87,67,SYM-99f28993f5676a17fa9e93e5,,7,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-e773c40861afa69ce9469bcb,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.log_session_state,method,89,4,167,21,SYM-99f28993f5676a17fa9e93e5,,13,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-b156617e36a5f00f3a41f015,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.log_cache_interaction,method,169,4,186,67,SYM-99f28993f5676a17fa9e93e5,,4,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-a140b07445e7a23bc0d5af0b,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.log_api_call,method,188,4,211,70,SYM-99f28993f5676a17fa9e93e5,,2,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-52f060338b19f5104597313e,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.log_error,method,213,4,223,73,SYM-99f28993f5676a17fa9e93e5,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-b4af232499ac82d424648aa5,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,VoorbeeldenDebugger.end_generation,method,225,4,249,86,SYM-99f28993f5676a17fa9e93e5,,7,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-623e24ef9841e270a236eeea,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,debug_flow_point,function,256,0,298,20,SYM-e5444b9bcd48c03b1acf8581,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-6ac500c28cf985faac056001,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,debug_flow_point.decorator,nested_function,265,4,296,22,SYM-623e24ef9841e270a236eeea,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-3993e01994c788eae35d855e,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,debug_flow_point.decorator.wrapper,nested_function,266,8,294,21,SYM-6ac500c28cf985faac056001,wraps(func),7,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-cfec177b05f2f86a9a0850f7,src/utils/voorbeelden_debug.py,c3JjL3V0aWxzL3Zvb3JiZWVsZGVuX2RlYnVnLnB5,get_debug_info,function,301,0,311,5,SYM-e5444b9bcd48c03b1acf8581,,1,verified,codex-galileo,codex-kierkegaard,,,BATCH-040 symbol independently verified
SYM-75fdf888eff2fc60e1d99061,src/utils/xml_source_formatter.py,c3JjL3V0aWxzL3htbF9zb3VyY2VfZm9ybWF0dGVyLnB5,src.utils.xml_source_formatter,module,1,0,95,0,,,1,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-6bcec0f13d03421e51a11b13,src/utils/xml_source_formatter.py,c3JjL3V0aWxzL3htbF9zb3VyY2VfZm9ybWF0dGVyLnB5,confidence_to_level,function,14,0,27,16,SYM-75fdf888eff2fc60e1d99061,,3,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-0aeea6e91161d84f9e41540d,src/utils/xml_source_formatter.py,c3JjL3V0aWxzL3htbF9zb3VyY2VfZm9ybWF0dGVyLnB5,format_bron,function,30,0,78,64,SYM-75fdf888eff2fc60e1d99061,,8,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-17b4800ee4e5a70000cbf0ac,src/utils/xml_source_formatter.py,c3JjL3V0aWxzL3htbF9zb3VyY2VfZm9ybWF0dGVyLnB5,wrap_bronnen,function,81,0,95,44,SYM-75fdf888eff2fc60e1d99061,,2,verified,codex-root,codex-galileo,,,BATCH-049 symbol independently verified
SYM-dd67fd40f7b70351bc895e83,src/validation/__init__.py,c3JjL3ZhbGlkYXRpb24vX19pbml0X18ucHk=,src.validation,module,1,0,90,0,,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-583f810f262e9b61f757c906,src/validation/additional_patterns.py,c3JjL3ZhbGlkYXRpb24vYWRkaXRpb25hbF9wYXR0ZXJucy5weQ==,src.validation.additional_patterns,module,1,0,65,0,,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-e83f4e8c9c5ba5de1c2d7adf,src/validation/additional_patterns.py,c3JjL3ZhbGlkYXRpb24vYWRkaXRpb25hbF9wYXR0ZXJucy5weQ==,get_additional_patterns,function,56,0,65,64,SYM-583f810f262e9b61f757c906,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-91d3b0851f53ad34be92dfb4,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,src.validation.definitie_validator,module,1,0,1043,0,,,1,verified,codex-root,codex-hypatia,indirect,B033-004,BATCH-033 caller and test traceability documented in evidence
SYM-83a682c13076ebd688f9c767,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ViolationSeverity,class,25,0,31,15,SYM-91d3b0851f53ad34be92dfb4,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-312650f7a4f27edf8635636d,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ViolationType,class,34,0,41,35,SYM-91d3b0851f53ad34be92dfb4,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-b6b229245be966cb3a8fde90,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationCriterion,class,44,0,58,5,SYM-91d3b0851f53ad34be92dfb4,dataclass,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-f97a2487903fee2e857487dc,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,RuleViolation,class,61,0,72,31,SYM-91d3b0851f53ad34be92dfb4,dataclass,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-98b123b81c6e901c5c437305,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidationResult,class,75,0,97,21,SYM-91d3b0851f53ad34be92dfb4,dataclass,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-d7d24818be99fdc8c65382c0,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidationResult.get_critical_violations,method,88,4,90,87,SYM-98b123b81c6e901c5c437305,,3,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-a661cea194d50e9d81f17ffd,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidationResult.get_violation_count_by_severity,method,92,4,97,21,SYM-98b123b81c6e901c5c437305,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-1cdde49597c2059f63a98c67,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter,class,100,0,283,39,SYM-91d3b0851f53ad34be92dfb4,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-7d2cb3ffb757eb3fb58237b4,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter.__init__,method,107,4,108,52,SYM-1cdde49597c2059f63a98c67,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-47c1aa185a23652d85898693,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter.for_validation,method,110,4,149,9,SYM-1cdde49597c2059f63a98c67,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-e439d7be79d972c1d499ca00,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter._extract_forbidden_patterns,method,151,4,192,63,SYM-1cdde49597c2059f63a98c67,,3,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-7f48ab5ee1b438fb7858fdc5,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter._extract_required_elements,method,194,4,215,45,SYM-1cdde49597c2059f63a98c67,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-66dc3d9ae208cd29ebfd670a,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter._extract_structure_checks,method,217,4,237,49,SYM-1cdde49597c2059f63a98c67,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-25844df25b77b219be7f83f6,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter._determine_severity,method,239,4,257,36,SYM-1cdde49597c2059f63a98c67,,5,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-5b5d8d50af68dea47d7f3413,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,ValidationRegelInterpreter._calculate_weight,method,259,4,283,39,SYM-1cdde49597c2059f63a98c67,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-90e3c30c9ab0c964efa3518e,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator,class,286,0,720,30,SYM-91d3b0851f53ad34be92dfb4,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-6f5cb9a13fc9b6e6d542ab00,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator.__init__,method,293,4,302,9,SYM-90e3c30c9ab0c964efa3518e,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-1bafeffb44acdbbaa7c9eb55,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator.validate,method,304,4,371,9,SYM-90e3c30c9ab0c964efa3518e,,3,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-8b167e567d06f047132b9666,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._load_validation_criteria,method,373,4,405,23,SYM-90e3c30c9ab0c964efa3518e,,3,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-753c1bb29ae0bfb123d04ba6,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._validate_against_criterion,method,407,4,473,37,SYM-90e3c30c9ab0c964efa3518e,,8,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-79879aa8c1f47c7e9fbe781f,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element,method,475,4,494,54,SYM-90e3c30c9ab0c964efa3518e,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-d7c1abf54212e757a74417c6,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@480:48>,lambda,480,48,482,13,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-22b6dc9bfc7f454e9a10f9b5,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@483:46>,lambda,483,46,485,13,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-d89168f6e43607a54a8bb87f,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@486:43>,lambda,486,43,486,82,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-a2e7ab57ea76549980e1227a,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@487:38>,lambda,487,38,487,83,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-dc1f793cf90b2f42873afe30,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@488:36>,lambda,488,36,488,73,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-eade3899e947ffe0c0ed6ef0,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@489:47>,lambda,489,47,489,82,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-a4f5f1ecf034154f9ee02e56,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_required_element.<lambda@490:38>,lambda,490,38,490,83,SYM-79879aa8c1f47c7e9fbe781f,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-455d43c5196ba971f0d95479,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_structure,method,496,4,519,54,SYM-90e3c30c9ab0c964efa3518e,,2,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-8162f8029c623db1d23db620,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_structure.<lambda@499:32>,lambda,499,32,500,16,SYM-455d43c5196ba971f0d95479,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
SYM-2a5bbfeb3c095bf48fc5f2be,src/validation/definitie_validator.py,c3JjL3ZhbGlkYXRpb24vZGVmaW5pdGllX3ZhbGlkYXRvci5weQ==,DefinitieValidator._check_structure.<lambda@501:31>,lambda,501,31,502,16,SYM-455d43c5196ba971f0d95479,,1,verified,codex-root,codex-hypatia,indirect,,BATCH-033 caller and test traceability documented in evidence
