bron	doel	bytes	sha256	status
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_cache.py	-	19080	f0ada9a88ed524127ab48e5f85860de7ab672ee5d5e1a14d747cd22393d6c071	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_config.py	-	11806	af81d17db0904bb68b52cfc7329e38c51c92b5a6632acba6b15895db26eb3175	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_context.py	-	14509	9f6b26b2bd37f7e332b7e66df1d916239aaeb898c432f21dbb804b686571c21f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_enhancement.py	-	20442	820aaee512b0c1c39ec8e8bc15e21281223e0c4efa01732d1e1d449af326ccc9	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_monitoring.py	-	13487	bfa7c07203b4abe9c3f81252f3f04af83f04775e15ed0dc65b99c67e705fcb9a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_generator_prompts.py	-	5261	ee5add8f76b62e5229ac1fed8240f116a50c2ddd8cbb717641946ecc80000246	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_import_service.py	-	18380	dc603a3c018108159523eefaf4cab2401b8c775744c83e0f15d9a1ae27cf59c1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_repository.py	-	66747	a42e227c4077fd7dd570edf3a3d4cdd3ca14c5536aed342f3efe1c915c495ee0	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/definition_workflow_service.py	-	45485	5e17dffc6f458f05449d655f9a4604a503d44f3f542a8749a1a01863955622a2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/exceptions.py	-	1961	6f529d1a487ecac1f65a4d638e48fc213056f8cc76dda40b369ced0204160697	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/export_service.py	-	44377	0d7607a19c3ffe920d396744b2d101043405f48d83e192bceb427d070876cf31	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/feature_flags.py	-	7588	08adc1ed1efe84c76ed98231dd8d02e5a20fcecc1ce8d294ba7b2bdd28c4b8b8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/interfaces.py	-	44993	7dea476ecf9c8064ffe150bb5ccfe79386f8e85554e347eff55cacc4e70a1a37	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/modelantwoord.py	-	11721	9c1a400f532d060607e60319a834249a74c877586650335dfb9111c319dc4cdd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/modern_web_lookup_service.py	-	51543	470fc5eb33b2ce9c5eff68e4d016e58e1c6f0f0c1f9c12d59910774c4260a7aa	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/null_repository.py	-	2825	50b6b31ca72679c92c53b43d2c5ae84612eab96b1ff50726801c7c0414427346	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ontology/__init__.py	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/ontology/ontology_model_service.py	-	11569	f79de625569afef7fb745551eeaa8cc03a2f8186c35b0d6c371fdf0430083a7a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/orchestrators/__init__.py	-	365	35ab6ded7661092d1e90902bdfdd9e4475667320bd08042ba931a2928e0e5f0e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/orchestrators/definition_orchestrator_v2.py	-	95167	e970830fb73bb7cf5a3b9d43a4da1e31539abf9a7a41aa6fe99accba300b56f9	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/orchestrators/validation_orchestrator_v2.py	-	24057	6c22ae0394697119c7a22e03a3e8391edde9154ca9aaaa1dfcc23cbfba542bd5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/policies/approval_gate_policy.py	-	5584	d133e23d12d143addcaa73555b4c73ca6454577dfbf8b1813824bdb5a750706f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modular_prompt_adapter.py	-	17729	17018b9c20f6360ae881fd4f410a9f988e442cfb744b7b7f23202b82966717d3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modular_prompt_builder.py	-	1900	bcd71514644d840e7e4210483e8847e0f91873ea3a2ce625060bd8a491579cc8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/__init__.py	-	1892	9c9e0420b9f249c2023deeb51d0d4d413a7290e0e0dfc29b69c26de31e9c951f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/base_module.py	-	9576	776408205dd2406a18e4233a15b27b5ad5fe948829b81e7fc2cbb7c62dd42a7c	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/context_awareness_module.py	-	25788	4ee853edb6489540710099121edc581bf632be729fd33cd2cc7c73d608990ab9	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/definition_task_module.py	-	17549	2fb4e47ec5a3d70a107bcab6e203c39ad115713225ad5128b87d8a2447c64339	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/error_prevention_module.py	-	9163	fcde6f5fed08a88a81eed7e39a03de3707ffd256c55a1df675ffe341d1bd8ac0	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/ess02_aanwijzing.py	-	4754	895817280f751708154175f0015f8ce3d6b412dac451b00ca2e8d59f4b8ce689	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/expertise_module.py	-	5470	3d5c5cd9b02c1a4112b489f71fb4bb25f199cf8269765903de9da3c21a33d025	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/grammar_module.py	-	10448	f5744c7b972783b561580aa2752e5eb3ae95586a8352fc7896caac81380543ac	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/integrity_rules_module.py	-	10583	a3a94c6a3c61515fc7a9654cc31c1d510fc0796ddce68f38b8dd32d033609979	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/json_based_rules_module.py	-	20298	1fec90a7e522fd0a0c50ab8d5214699eb08deac542c492d99209a5b4d7a9c5a6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/metrics_module.py	-	2861	b109f15e3f4e7f2664ea89325b19bb6c5df28e3480cfbb51dade35e553bce5d5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/output_specification_module.py	-	5656	780ce7f555f366e4904ec73439dfbe3adfd6aabc405db2a5923efc72e95b9f8e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/prompt_orchestrator.py	-	20434	4a449427aeb38269a32c5835a2f355009c9427a1469383f34aa4a95773010bb5	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/semantic_categorisation_module.py	-	12168	a3e2baad3964bad6ecb8037224a8c962909d0103b5490b93ad5709da3d911eb2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/structure_rules_module.py	-	9873	da0b91ac009c551c20326b7c97bf8b9b1b1374cbad035adaec6eaf8964f24394	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/modules/template_module.py	-	11300	d71a1628859cdc4ef07f463e4cd25bbfd15e802c39308b4f55f1032d005412f4	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/prompt_service_v2.py	-	38448	fd268584bf195fa816386f978832657b2781e016532449e2c8aeda1dc02581ab	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/sanitization.py	-	8455	1f7f798a03a7c356ba0c383bcb9c9d0618527c38cb22f3ec43f6aac7f6f40907	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/synonym_research_prompt.py	-	6380	d33a2cc26ebb70b4075be0500a17f4071e283f50e3f5d40de7453878e6dce4dd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/prompts/synonym_response_parser.py	-	2765	1b836f77dbd2d4870731bff1c1ed523d6da7fd0da8442384c7368e82536370d8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/__init__.py	-	981	242c193cf8b191dc2932072a79e1f955cabc84568f40bb3179b333dcd7417048	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/chunking_strategies.py	-	23527	abf01f4effb1449aa288f577dd559c1e8dff64108b1fe0b7b8b63f28b8f41027	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/chunking_utils.py	-	4579	8dddab95c6532861a3128b73e53b9712a34f1e00bf813baf18224e9383f4619a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/constants.py	-	1879	2bbec1b87e4c5b5a6c8d92df3267d945bfc044b73a57205f40d7545740587e5a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/document_chunker.py	-	4863	9dfc3a67a1e4e7e637f9b13511813d35e9b82b9a7e1047c29907fa0946e7dfdd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/embedding_service.py	-	4017	f1958b6314e1f692fe3d182a818fcc65f537df90a5aa814d9cd26d4a34300365	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/embedding_store.py	-	18248	695b8c58d2a039622b63b4df26a1f7abd6f36a9958653e886dcd70d88e650374	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/legal_structure_recognizer.py	-	10846	ab251bd51d15ed885c4c1796dfe2e404e2bacb7b9d51ba11b5a6ab8dcfb6fa26	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/metadata_schemas.py	-	2574	58f16b5187689c14a140f1992778312b635b483d0dc89248113f2109aeb306cb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/models.py	-	1139	fcb816aaa09de5545c1e3a76b002ed4694822f3669458482cb4149d0620f3a76	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/rag_management_service.py	-	11335	050528125c0cb617adcb030440940413633635680f5cce475b581f0feef2f71f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/rag_service.py	-	18117	6d59698a5cfb04bbbded12bcc99bb22354b1c29dccb294de0d6addcdd400abdd	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/rag/token_counter.py	-	693	2e77604d33e3a189411fc7e6846109cbad04672288cf764b9e96c8635568b3db	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/security_service.py	-	6154	1a6da46d817d2c1a4cbef7477a18b451b61faea7a970e120624e520bc0443569	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/service_factory.py	-	41551	2bd14397a2f806cf9884a09f91215e389693b3bde5fc86fe2e294de1ed863320	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/source_proposal_service.py	-	41356	cf780e8069da6fe6e0157133a36394ccd098d3778440eb6f47fa85c05efaa350	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/synonym_orchestrator.py	-	23381	d6482ef0d6630fa8b4c895b8019fb8014c52a46996b9a3a7316449f744f38557	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/synonym_suggester.py	-	3717	e777f757b46ac56f8ed84a34b7409e77a3deb0827cb6daea8de2dbd95e395d28	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/unified_definition_service_v2.py	-	505	970d73320a8c46e388af0dc39640371c704da6d02869d1149896ee5c43f7f884	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/__init__.py	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/aggregation.py	-	2271	90418441f8ada0330c36556eaadb8b02af069cefd70c0bdb8abf6b55f5a19457	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/astra_validator.py	-	11799	9cc5e7e1c038448911b4d7dd6e3b4660ed6daaf3ca879e601ee1942c3bba73a2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/config.py	-	3386	28c5f8e70b534930d6b9e0f46990db9aae86cc8619a4a3b222676b9e75bf89a1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/context_validator.py	-	11905	bfc42835a8ea4375bf47fa892e46e5a954390677e4a1e4dd6a3f6168f9f63bae	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/__init__.py	-	2810	76388a6455fa9097e7addfdad74ae9e2520dff00bc0776b7a99c16e829f4a600	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/base.py	-	7510	638481fd50eea860d8b493a4e40ca5156944641ed7e1cb9e891303098331817d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/compound.py	-	2330	8f6bbaaaa87c50e267b6816379e33db41f735678e107b05a4da7460e053921c8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/context_metadata.py	-	6251	6ec792be776e33b2ad32b5d44e226402b565993e1c7d2ba52fcdce34ee163bdb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/deferred.py	-	3591	0175e09a4495225e9a5822409d1c46e7158dee076934a0df109c4db11db7a918	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/duplicate_detection.py	-	9733	2a66306f586ef13aefa8b9db602c6e77ce2c828c5676f6f6b002cbcb5f057246	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/generic.py	-	9543	9979c752e9175479cb918b85dfa6e3661d358bfa3c5e4c85ef811ea119c162a9	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/judgment_review.py	-	10760	c931f7b37674a1b1e584a744eca1dbaa5152b744fdb783380956d37a62903e4b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/lemma_morphology.py	-	3266	bb3dbc1532540e6ca454c37f1c37dd195af5fc065607504dd716e11a055dc0bb	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/ontological_category.py	-	4255	0fb5337f338f4a387eb23650f7af83018287e541f6810fd0220beec8d38ad5a8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/positive_indicator.py	-	3334	cf7cf8dbadf23742f0a6ce326426842bb689a355dcb9754e7278a9e674b3f82d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/qualification.py	-	3263	f86df090667b008db974b6b5c92ccbcb36babe6f9da0361fcee85c5066f7df67	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/registry.py	-	2999	d13e7554fb6c2a9baf932a9cb4b1428d84b6ff1526132cb3b5136f3055a4a720	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/evaluators/source_evidence.py	-	5812	d63a83509b82f231461390cd36169e0a3c2ba474e74476a12f7e1fc86e85340b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/interfaces.py	-	16438	62bce2c79dec19a56546428c860ce285580ae1bd6f7dd4878720b0629c5027a8	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/mappers.py	-	12874	17f19baa4fd972586cc9c0acaaae54f7fdf0a5de4eaab126a037e620a3053fc4	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/modular_validation_service.py	-	96641	24c8c03d67538e3ed1d7cec0acb099db60d4c07d50d5302d9ec6c0ba8e4d0c64	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/module_adapter.py	-	2944	8d1ac7e3fc9d95c2baed72516eaa3fd572233a8e113a8a71e39f988f777f9b4b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/readiness.py	-	12015	6f90e6b3541d4d8ed52b4176968df1987e044129be37be1208d99e5daf55a68c	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/result_contract.py	-	10034	88490821672719fc966956a2e6956da79cf8457c86608bd6f132ebebf7d94e9f	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/source_assessment_service.py	-	28596	51026cc7387041b57b6a20531659688e71621e39488afe4ea75989b696be833b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/types.py	-	36485	96fcba329d88910d9942a96c648b7c1427fdb1d76b7c1a53117eea82849ad41d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/types_internal.py	-	5836	8e4b6aab5ffc4bdf9069f368e2ad83603283e8e51563da1ca8ede6874373d2ac	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/validation/violation_builder.py	-	14558	b75dc6cfde298233944fc7e1cff8eaf9eb4b90e255f2abfeea3e1139beb1a081	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/__init__.py	-	189	a1bc63f3749aa3c7e37f761a8ef3f35bb887cc0475c9e7db101b49e9e3f43fbc	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/brave_search_service.py	-	11854	3e883dbe4c33fe57db6ae583b60bf591605e164ca123ef3bbebb26c5eafe0043	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/config_loader.py	-	3470	c9625457218a778e4d913971de76246eb17b8d297dceb97d4abf288396f0b790	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/context_filter.py	-	8824	2e86c02948c216541bf3e47d0c4b1bf62527b2cab4fab3903e8bab2be2010f42	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/contracts.py	-	1068	df2377957fc114ed639b2335683890efac8ac7f9c3f252630e88384883a6fd6a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/juridisch_ranker.py	-	22277	f6952c7060f58f9fa9d08eb7b585b8c2254eb22805a9391ba506e38f2a69ac7d	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/provenance.py	-	5319	902b1cb74d6e7a4b4726d0c69b3fee2ebfc5a92f7988627d18aa4d9f1fe1d8b1	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/ranking.py	-	2819	4536f2d4dc9b131ed43d0a6139dccc2878b62fec02ef10600365e7ed9c537bd4	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/rechtspraak_rest_service.py	-	5762	863991d55405dc684e26a6e38cf8126a8c250da230ed6fff0c3e78073b376555	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/sanitization.py	-	7150	2d0bb3b097f5613e2a7df236c6705efb12aca4d1eddd9813a6abf21015328ca6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/sru_service.py	-	52687	7664b54fcfe3bda9af18b7a89c7c9d44c7b4846cb5effd51114a30ddb1918014	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/synonym_service.py	-	14742	6fd6457ca319932cacf8e4fc020d6f91b75f6a4df94959ab2c5d5548bd15316a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/wikipedia_service.py	-	13454	e2047eaac22af86479119588a8966600731ba538245f50c33e9f16c211e51046	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/wikipedia_synonym_extractor.py	-	16685	93f05efedf1b886dd70bfd825ce960fd06b83378c56f21bbc1b652e6f8824c0e	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/web_lookup/wiktionary_service.py	-	8959	8eed0a2706f39e0070dfb23a4da081d723a72211927b3b3e64d8c5e473ab8ae2	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/services/workflow_service.py	-	26441	c6402805c633f58681961fb94e512784da4bf1607a1450199ae172ff8bcbd0ac	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/test_export.json	-	1052	2d9bee9ac23e4f35d1ed8c559d695406a2944a52a0d100a2c5f4ec73be94970b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/__init__.py	-	581	0b545b5a210e0ca12c34f005105bc85ed7ebee94d9d81fcce63cd40cf8d2c611	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/adapter.py	-	6797	396b318edfb50ba33aac8b50745540075df3e070fd1b909b082898c6afaeb326	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/cached_manager.py	-	5676	6ff2a795f270570a739d8343318bd55d5fec3e25fa7ae89505138b4d1a6bd3c4	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/json_validator_loader.py	-	11608	924fe1345e7e5f7f1eaaa03453f70953c5b2866d0e1edc3a079d6ad27b13e320	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/loader.py	-	1419	e25781c75d2a8cdca86cdccc2b8d9f9593d2116837415a7521b3076f603b9ac3	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/manager.py	-	16475	8c8807bc7cd565c6a1f7d3632f4a256e8d5f7419a91ac3adbee6150b8032d3d6	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/regels/ARAI-01.json	-	1800	3ac44fd8c9c01ebd4c3427c64220c02b6f87947c9b742d666dac4705ea099a1b	uitgesloten: bronsnapshot (reproduceerbaar uit git)
reports/DEF-766-AI-20260921/uitvoerder/base-src/src/toetsregels/regels/ARAI-01.py	-	4731	7ab41c9feb73f312ababdd18606b87ba98eb2f1d247622b1d6ee94d3cb10f16a	uitgesloten: bronsnapshot (reproduceerbaar uit git)
